2167.83125 15.037 0.006
2173.83864 15.142 0.006
2190.77641 15.410 0.007
2192.81178 15.427 0.007
2212.86579 15.694 0.008
2224.73592 15.872 0.008
2229.65203 15.932 0.008
2232.81062 15.955 0.008
2234.80503 15.968 0.008
2239.59000 16.045 0.008
2241.65153 16.076 0.008
2252.64175 16.131 0.008
2254.63266 16.149 0.008
2257.63657 16.164 0.008
2259.68950 16.129 0.008
2266.63421 16.135 0.008
2270.63032 16.130 0.008
2271.78113 16.102 0.008
2273.75505 16.102 0.008
2277.63967 16.064 0.008
2526.89800 15.369 0.006
2537.90645 15.518 0.008
2542.87754 15.557 0.007
2552.82811 15.686 0.008
2556.81968 15.732 0.008
2559.86795 15.739 0.008
2564.83616 15.768 0.008
2583.81497 15.802 0.008
2589.84575 15.776 0.008
2596.73042 15.752 0.008
2605.73345 15.685 0.007
2609.72968 15.639 0.008
2614.68965 15.593 0.008
2618.72023 15.559 0.007
2621.62774 15.524 0.007
2623.81148 15.500 0.007
2627.67543 15.448 0.008
2629.69849 15.435 0.008
2631.75031 15.412 0.007
2634.75247 15.362 0.007
2635.67225 15.353 0.006
2638.64335 15.301 0.007
2639.64347 15.289 0.006
2641.71057 15.267 0.007
2643.71927 15.243 0.007
2645.70745 15.217 0.006
2647.66526 15.195 0.006
2652.72802 15.114 0.006
2654.66282 15.098 0.006
2656.63490 15.067 0.006
2658.59880 15.029 0.006
2660.61195 14.974 0.006
2662.59908 14.928 0.006
2664.60659 14.898 0.006
2666.66057 14.878 0.006
2668.64969 14.839 0.006
2670.61969 14.801 0.006
2672.72898 14.775 0.006
2674.62734 14.736 0.006
2676.61393 14.706 0.006
2678.70157 14.655 0.006
2680.61227 14.614 0.006
2682.66267 14.554 0.006
2839.93812 15.628 0.007
2867.90887 15.984 0.008
2888.90230 16.106 0.008
2894.83738 16.100 0.008
2899.83831 16.096 0.008
2905.82801 16.129 0.008
2908.88902 16.087 0.008
2911.78735 16.089 0.008
2916.83759 16.089 0.008
2922.82143 16.065 0.008
2926.74811 16.068 0.008
2930.82262 16.062 0.008
2933.86704 16.060 0.008
2940.70353 16.093 0.008
2942.82596 16.108 0.008
2949.80870 16.094 0.008
2952.86285 16.123 0.008
2956.70125 16.125 0.008
2958.72755 16.118 0.008
2962.73942 16.102 0.008
2965.75884 16.094 0.008
2967.85827 16.055 0.008
2975.83159 15.972 0.008
2976.82685 15.963 0.008
2978.80749 15.928 0.008
2982.67861 15.822 0.008
2984.72613 15.774 0.008
2986.80872 15.711 0.008
2989.78924 15.606 0.007
2991.62965 15.549 0.007
2993.61705 15.472 0.007
2995.71618 15.420 0.006
2997.69564 15.352 0.007
2999.71739 15.304 0.006
3001.75356 15.261 0.006
3005.60093 15.217 0.006
3007.66349 15.184 0.006
3009.72979 15.181 0.006
3011.70402 15.173 0.007
3013.70996 15.170 0.006
3017.71135 15.180 0.007
3019.63936 15.194 0.006
3023.61995 15.225 0.006
3031.69201 15.271 0.006
3040.71069 15.344 0.007
3042.65462 15.363 0.007
3044.58850 15.396 0.007
3045.67748 15.404 0.007
3047.63121 15.420 0.007
3049.63692 15.438 0.006
3051.60510 15.473 0.007
3053.59939 15.491 0.007
3057.62398 15.513 0.007
3082.58105 15.719 0.007
3223.87647 17.255 0.017
3263.90006 17.165 0.012
3273.89109 17.149 0.014
3277.82716 17.119 0.014
3281.86998 17.094 0.012
3287.73200 17.054 0.010
3289.88373 17.004 0.013
3304.80076 16.818 0.012
3309.71100 16.712 0.010
3311.70884 16.642 0.009
3320.75160 16.412 0.008
3323.68648 16.361 0.008
3327.72322 16.318 0.008
3330.68207 16.298 0.009
3334.78133 16.218 0.009
3338.82779 16.181 0.008
3340.84288 16.159 0.008
3358.78442 16.137 0.008
3372.74018 16.096 0.008
3378.65289 16.087 0.008
3391.72061 16.068 0.008
3394.73216 16.073 0.008
3396.61122 16.062 0.008
3399.68938 16.101 0.008
3403.67661 16.078 0.008
3408.58601 16.112 0.008
3412.63136 16.152 0.009
3417.55878 16.158 0.008
3477.47863 16.679 0.013
3583.92075 16.738 0.010
3593.91904 16.700 0.010
3601.85598 16.587 0.010
3618.89013 16.108 0.008
3629.87141 15.770 0.007
3634.83806 15.652 0.007
3639.83135 15.579 0.006
3643.84073 15.552 0.007
3644.78612 15.526 0.006
3650.87501 15.505 0.006
3654.77427 15.520 0.006
3657.85646 15.511 0.006
3660.79095 15.518 0.007
3668.78405 15.504 0.007
3672.77226 15.476 0.006
3675.85195 15.487 0.006
3689.86633 15.413 0.007
3692.86602 15.400 0.007
3695.74018 15.412 0.006
3698.73379 15.378 0.007
3700.76268 15.388 0.006
3702.85031 15.368 0.006
3705.75712 15.366 0.006
3708.71570 15.369 0.007
3712.70258 15.351 0.006
3714.71296 15.369 0.006
3716.85457 15.371 0.007
3719.80622 15.362 0.007
3725.80009 15.347 0.006
3730.66788 15.370 0.006
3732.69260 15.368 0.006
3734.79064 15.372 0.006
3736.80692 15.375 0.006
3737.69529 15.388 0.006
3739.79440 15.373 0.006
3742.68023 15.395 0.007
3745.75593 15.422 0.006
3747.75860 15.431 0.007
3749.65030 15.418 0.007
3750.73532 15.420 0.007
3752.74600 15.443 0.006
3754.76371 15.451 0.007
3756.58726 15.455 0.006
3758.75693 15.462 0.007
3761.77250 15.501 0.006
3764.72692 15.515 0.006
3767.58678 15.538 0.006
3770.60316 15.561 0.006
3773.60735 15.580 0.007
3776.60670 15.611 0.007
3779.59629 15.630 0.007
3782.64697 15.659 0.007
3792.51931 15.760 0.008
3799.60246 15.838 0.008
3809.51280 15.963 0.008
3822.49265 16.114 0.008
3946.89485 15.085 0.006
3969.87163 14.649 0.006
3975.92178 14.577 0.006
3981.85072 14.526 0.006
3989.87772 14.499 0.006
3995.90146 14.486 0.006
4001.85449 14.475 0.006
4005.83215 14.478 0.006
4007.83631 14.476 0.006
4011.83661 14.480 0.006
4018.82824 14.505 0.006
4023.86038 14.507 0.006
4026.76884 14.504 0.006
4029.71008 14.514 0.006
4031.79045 14.524 0.006
4038.69957 14.566 0.006
4040.86641 14.559 0.006
4043.66505 14.568 0.006
4046.75720 14.595 0.006
4048.84666 14.629 0.006
4052.68958 14.649 0.006
4056.73363 14.677 0.006
4058.76594 14.705 0.006
4063.66551 14.754 0.006
4066.72275 14.773 0.006
4068.81028 14.813 0.006
4070.65272 14.830 0.006
4073.81211 14.858 0.006
4076.78028 14.902 0.006
4079.74258 14.939 0.006
4083.65943 14.981 0.006
4085.72491 15.035 0.006
4092.84340 15.142 0.006
4102.81990 15.298 0.006
4105.67881 15.342 0.006
4109.72174 15.406 0.006
4109.75193 15.403 0.006
4113.70770 15.456 0.006
4120.73810 15.533 0.006
4122.69450 15.557 0.006
4125.74576 15.590 0.006
4131.59908 15.665 0.006
4142.63564 15.808 0.008
4156.51879 15.907 0.008
4166.56350 15.889 0.008
4196.51283 15.843 0.008
4341.88879 14.286 0.006
4347.83873 14.306 0.006
4357.90013 14.381 0.006
4362.77591 14.415 0.006
4365.81740 14.451 0.006
4368.89472 14.494 0.006
4371.84531 14.535 0.006
4377.78115 14.613 0.006
4380.79767 14.681 0.006
4386.77334 14.760 0.006
4390.73530 14.817 0.006
4393.84940 14.873 0.006
4398.86067 14.962 0.006
4403.86765 15.037 0.007
4411.85921 15.182 0.006
4418.78042 15.322 0.006
4422.84641 15.393 0.007
4426.72473 15.435 0.007
4429.78619 15.488 0.008
4429.83072 15.488 0.008
4432.71164 15.546 0.007
4436.75099 15.604 0.007
4439.81657 15.657 0.008
4443.68634 15.676 0.008
4448.85347 15.772 0.008
4449.67106 15.774 0.007
4451.68061 15.781 0.008
4454.69712 15.807 0.008
4455.67940 15.834 0.008
4458.73778 15.860 0.008
4461.65471 15.876 0.008
4465.73780 15.904 0.008
4468.70635 15.894 0.007
4473.67570 15.902 0.008
4477.73378 15.907 0.008
4485.71946 15.905 0.008
4489.70293 15.885 0.008
4493.69277 15.881 0.008
4498.66980 15.855 0.008
4501.66710 15.852 0.008
4506.60104 15.804 0.008
4508.61105 15.822 0.008
4510.69094 15.823 0.008
