2995.65953 17.329 0.007
3326.68734 17.323 0.008
3331.79351 17.314 0.008
3341.79864 17.318 0.008
3352.68830 17.321 0.008
3357.69035 17.337 0.008
3362.76479 17.336 0.008
3365.69893 17.411 0.011
3369.78746 17.336 0.009
3376.67820 17.343 0.008
3383.75457 17.305 0.007
3389.72516 17.347 0.008
3397.72962 17.291 0.010
3713.73871 17.316 0.007
3721.74091 17.281 0.008
3732.63939 17.561 0.008
3740.62710 17.324 0.007
3749.67969 17.296 0.011
3756.69523 17.308 0.007
3762.75039 17.320 0.007
3772.75021 17.316 0.007
4058.68085 17.326 0.007
4072.71956 17.288 0.009
4078.71303 17.634 0.011
4109.69792 17.307 0.007
4120.71394 17.304 0.006
4393.79348 17.308 0.007
4403.81485 17.310 0.009
4418.75595 17.318 0.007
4426.84757 17.318 0.008
4432.80807 17.303 0.009
4442.78178 17.291 0.008
4454.67344 17.298 0.009
4463.70068 17.312 0.009
4470.63762 17.312 0.007
4480.69933 17.314 0.007
4484.78111 17.306 0.007
4488.70289 17.299 0.011
4511.54279 17.290 0.009
4741.83015 17.288 0.008
4747.76066 17.314 0.007
4748.78525 17.425 0.008
4749.70309 17.308 0.010
4779.69797 17.312 0.008
4780.70982 17.549 0.011
4781.71077 17.287 0.009
4782.64420 17.326 0.011
4782.84685 17.302 0.009
4783.66718 17.287 0.010
4783.85594 17.294 0.010
4784.67938 17.303 0.014
4784.85424 17.333 0.011
4786.70194 17.303 0.009
4787.67780 17.311 0.010
4797.75742 17.314 0.007
4857.62943 17.304 0.007
4858.67881 17.316 0.008
4858.78746 17.308 0.008
4859.62584 17.309 0.007
4861.68475 17.331 0.007
4861.72364 17.605 0.009
4895.56720 17.329 0.008
4914.52623 17.375 0.008
4915.59054 17.307 0.008
4916.50111 17.276 0.007
4916.57816 17.273 0.007
4917.51027 17.309 0.008
4918.50984 17.298 0.007
4928.50909 17.300 0.009
4929.48085 17.290 0.012
4930.48401 17.338 0.012
4931.48443 17.312 0.012
