2167.88288 18.032 0.030
2186.85692 18.131 0.046
2190.84230 18.051 0.028
2193.80647 18.106 0.025
2202.80586 17.998 0.025
2215.75906 17.996 0.033
2224.80721 18.108 0.029
2227.71805 18.157 0.032
2229.72382 18.051 0.034
2231.69206 18.080 0.033
2233.66035 18.234 0.033
2237.57974 18.042 0.044
2239.64076 18.130 0.036
2241.73243 18.151 0.030
2243.79745 18.005 0.028
2248.65651 18.081 0.028
2250.74450 17.986 0.025
2252.71776 18.089 0.026
2254.70881 18.137 0.026
2257.71284 18.018 0.024
2260.72099 18.187 0.029
2265.76275 18.107 0.033
2266.73816 18.143 0.026
2270.78377 17.988 0.025
2272.63331 18.064 0.028
2274.76066 18.302 0.040
2276.81859 18.029 0.033
2278.77543 18.020 0.033
2280.75817 18.177 0.029
2282.75542 18.033 0.026
2289.81785 18.065 0.025
2291.80389 18.032 0.032
2293.77279 18.124 0.036
2295.79665 18.138 0.028
2297.78269 18.008 0.028
2300.80772 18.103 0.042
2302.76898 18.139 0.040
2315.69270 18.210 0.033
2324.55343 18.039 0.029
2328.53899 18.104 0.045
2334.53218 18.077 0.030
2340.52881 18.031 0.037
2347.52609 18.051 0.034
2373.48119 18.072 0.046
2385.54426 18.019 0.040
2534.87700 18.124 0.038
2539.88417 18.078 0.032
2545.85323 18.097 0.033
2557.81227 18.028 0.030
2560.80676 18.192 0.033
2561.81035 18.208 0.034
2565.81365 18.040 0.037
2574.77587 18.232 0.033
2578.83226 18.023 0.028
2584.72808 18.049 0.034
2590.80389 18.053 0.033
2596.81034 18.093 0.036
2606.70685 18.046 0.025
2609.81542 18.131 0.042
2614.78967 18.090 0.034
2619.66572 18.041 0.025
2621.79369 18.077 0.030
2624.69070 18.074 0.029
2627.77568 18.048 0.037
2629.80249 18.195 0.036
2632.69657 18.011 0.024
2635.79714 18.107 0.029
2638.79026 18.064 0.036
2641.75848 18.077 0.030
2643.77096 18.231 0.032
2645.76038 18.033 0.026
2647.68943 18.065 0.030
2650.77740 18.144 0.032
2653.64325 18.050 0.030
2655.69439 18.095 0.029
2657.63474 18.244 0.037
2659.78853 18.022 0.049
2660.69098 18.050 0.037
2662.70478 18.096 0.032
2664.72018 18.198 0.046
2666.77405 18.051 0.024
2668.76556 18.086 0.036
2675.79263 18.060 0.026
2679.79825 18.034 0.032
2682.72678 18.084 0.041
2687.61888 18.043 0.037
2692.55213 18.060 0.029
2696.60901 18.088 0.037
2702.50683 18.040 0.050
2708.53072 18.051 0.038
2724.50535 18.071 0.033
2871.89405 18.000 0.029
2884.85648 17.995 0.028
2890.87847 18.151 0.055
2896.83127 18.071 0.033
2902.76585 18.184 0.028
2911.87446 18.075 0.024
2917.77801 18.088 0.026
2923.77739 18.145 0.033
2926.83325 18.018 0.026
2931.76174 18.127 0.025
2934.80218 18.034 0.025
2940.78263 18.012 0.025
2943.78677 18.229 0.032
2947.79537 18.019 0.025
2950.70929 18.164 0.032
2954.73259 18.008 0.030
2956.77816 18.149 0.029
2958.82276 18.067 0.034
2962.81703 18.086 0.029
2964.83546 18.127 0.024
2967.76600 18.007 0.028
2970.81998 18.197 0.028
2974.75801 17.993 0.024
2976.64751 18.093 0.030
2979.63088 18.124 0.036
2981.65226 18.017 0.046
2983.75902 18.064 0.029
2985.80675 18.101 0.028
2987.70551 18.060 0.032
2989.64820 18.064 0.025
2991.71612 18.182 0.026
2993.72814 18.037 0.026
2995.80171 18.003 0.025
2997.77227 18.134 0.029
2998.71981 18.213 0.029
3000.72236 18.050 0.024
3002.70968 18.038 0.028
3004.71314 18.124 0.025
3006.70606 18.063 0.025
3008.72050 18.031 0.028
3010.76232 18.102 0.046
3011.78327 18.159 0.034
3016.71690 18.039 0.028
3018.74732 18.136 0.028
3020.81108 18.030 0.028
3021.83499 18.023 0.026
3023.69700 18.027 0.022
3025.66859 18.209 0.021
3027.71402 18.094 0.022
3029.69889 18.028 0.026
3031.76925 18.136 0.032
3034.60058 18.063 0.021
3036.63094 18.030 0.024
3039.57284 18.158 0.030
3042.68039 18.059 0.033
3044.61978 18.075 0.034
3046.60574 18.161 0.030
3047.70807 18.144 0.034
3048.63925 18.048 0.024
3049.66279 18.002 0.021
3051.63205 18.105 0.029
3053.60724 18.194 0.028
3055.62429 18.036 0.028
3057.64946 18.042 0.025
3059.59406 18.154 0.025
3061.58638 18.097 0.033
3066.55590 18.233 0.042
3068.58372 18.102 0.037
3070.65411 18.010 0.037
3073.67234 18.147 0.037
3076.59611 18.032 0.036
3078.68264 18.088 0.032
3082.66436 18.044 0.022
3085.56487 18.048 0.028
3088.52514 18.080 0.034
3091.50747 18.000 0.029
3096.55649 18.014 0.038
3099.62417 18.109 0.052
3100.48407 18.138 0.053
3103.50573 18.010 0.026
3106.52701 18.119 0.028
3109.51257 18.117 0.029
3112.56436 18.115 0.030
3116.54609 18.092 0.030
3127.54319 18.134 0.036
3133.50236 18.113 0.037
3223.90200 18.125 0.038
3242.85295 18.111 0.034
3248.90692 18.052 0.032
3258.88770 18.154 0.025
3264.85400 18.170 0.022
3271.79702 18.210 0.041
3274.80573 18.049 0.034
3278.87880 18.184 0.033
3282.76078 18.030 0.022
3287.80994 18.060 0.020
3295.76772 18.072 0.018
3301.82128 18.027 0.029
3305.73031 18.163 0.028
3307.75514 18.059 0.041
3309.79157 17.995 0.022
3311.78520 18.111 0.030
3320.84866 18.100 0.024
3323.76268 17.979 0.028
3327.80113 18.067 0.025
3330.77718 18.046 0.033
3336.62956 18.035 0.033
3339.80806 18.205 0.033
3350.74560 18.044 0.021
3353.80090 18.194 0.024
3357.74243 18.091 0.025
3360.71917 18.156 0.024
3365.83857 18.018 0.028
3373.80265 18.111 0.032
3378.72945 18.028 0.024
3394.61256 18.218 0.038
3395.78529 18.056 0.038
3399.76630 18.081 0.033
3403.75333 18.071 0.028
3408.67649 18.184 0.028
3413.52286 18.103 0.037
3417.61671 18.062 0.025
3427.53934 18.077 0.032
3434.50452 18.056 0.033
3440.51420 18.046 0.028
3447.49779 18.048 0.040
3456.52335 18.231 0.041
3469.47820 18.077 0.036
3478.47067 18.016 0.036
3579.92884 18.136 0.036
3601.88114 18.073 0.033
3619.88395 18.127 0.026
3630.76537 18.059 0.042
3634.86311 18.095 0.033
3640.77276 18.194 0.026
3651.80667 18.014 0.024
3654.85289 18.179 0.026
3658.81660 17.997 0.026
3661.86233 18.181 0.036
3665.83551 18.096 0.030
3670.80516 18.078 0.028
3673.81545 18.074 0.022
3676.81557 18.045 0.024
3685.75498 18.047 0.024
3687.84172 18.126 0.024
3690.76367 18.035 0.029
3693.79932 18.080 0.026
3695.83045 18.188 0.026
3698.82007 18.038 0.028
3701.68904 18.164 0.028
3703.77280 18.070 0.021
3705.83699 18.036 0.022
3708.82474 18.167 0.029
3712.78228 17.996 0.021
3715.74294 18.169 0.030
3718.68377 18.043 0.029
3720.83355 18.097 0.032
3724.75120 18.023 0.022
3728.72922 18.144 0.030
3731.79226 18.029 0.021
3733.65286 18.060 0.022
3735.64290 18.212 0.022
3737.80141 18.110 0.021
3740.76468 18.044 0.024
3742.77081 18.224 0.040
3745.80731 18.031 0.024
3747.81000 18.031 0.034
3749.75733 18.209 0.042
3751.77114 18.068 0.029
3753.72055 18.033 0.025
3755.72064 18.112 0.033
3757.71034 18.112 0.025
3759.80064 18.026 0.022
3763.67262 18.205 0.021
3770.71677 18.148 0.032
3773.74803 17.986 0.028
3776.72240 18.237 0.037
3779.67309 18.020 0.034
3783.58958 18.085 0.028
3788.56378 18.042 0.024
3793.56930 18.057 0.024
3801.50507 17.964 0.026
3810.53986 18.050 0.033
3826.48066 17.918 0.037
3950.93793 18.007 0.025
3958.86680 18.073 0.044
3965.84071 18.048 0.020
3970.86082 18.056 0.024
3982.81164 18.132 0.032
3990.91645 18.111 0.038
3993.76437 18.038 0.032
3999.85591 18.069 0.024
4003.73180 18.093 0.022
4006.75301 18.023 0.021
4008.77393 18.169 0.022
4013.78555 18.075 0.029
4019.78674 18.016 0.022
4024.77982 18.066 0.022
4026.84876 17.990 0.024
4029.79313 18.189 0.028
4032.82974 18.066 0.033
4038.77582 18.091 0.029
4041.73572 18.129 0.026
4043.74076 18.130 0.028
4046.83392 18.078 0.030
4049.70402 18.138 0.025
4052.76536 18.036 0.021
4056.81065 18.209 0.026
4058.85778 18.107 0.028
4064.77311 18.126 0.021
4066.77305 18.004 0.021
4069.72613 18.202 0.034
4071.65409 18.118 0.032
4076.72632 18.117 0.030
4079.76781 18.043 0.028
4082.80939 18.054 0.029
4084.78094 18.115 0.026
4086.80596 18.085 0.032
4093.85879 18.045 0.029
4103.63059 18.062 0.026
4106.56242 18.129 0.029
4111.78473 18.197 0.024
4117.72534 18.111 0.028
4121.70328 18.041 0.032
4127.65390 18.095 0.024
4132.74280 18.239 0.041
4143.52994 18.037 0.029
4157.52165 18.035 0.030
4168.56290 18.075 0.025
4198.51545 18.047 0.037
4343.84838 18.132 0.036
4348.81730 18.060 0.028
4353.84869 17.998 0.024
4358.80078 18.084 0.040
4364.88713 18.233 0.036
4367.86096 18.022 0.028
4370.88263 18.141 0.037
4373.83866 18.088 0.028
4377.89056 18.193 0.034
4381.73028 18.034 0.034
4386.84819 18.099 0.030
4390.81020 18.113 0.030
4394.85676 18.025 0.024
4399.78451 18.157 0.041
4407.81381 18.025 0.033
4412.77199 18.151 0.033
4418.85762 18.226 0.029
4423.72235 18.086 0.028
4427.72442 18.112 0.032
4430.72774 18.105 0.036
4433.74524 18.112 0.028
4436.83998 18.048 0.034
4440.68749 18.128 0.029
4443.77996 18.107 0.034
4449.75092 18.065 0.029
4451.78653 18.092 0.028
4455.75189 18.028 0.033
4457.78308 18.035 0.037
4459.75033 18.235 0.034
4463.74705 18.024 0.024
4465.76382 18.077 0.026
4468.72809 18.164 0.025
4470.68363 17.980 0.030
4473.72677 18.185 0.037
4476.74766 18.040 0.024
4482.78853 18.081 0.036
4485.77894 18.068 0.036
4490.62614 18.056 0.029
4494.69217 18.182 0.037
4498.71712 18.015 0.026
4501.71447 18.180 0.033
4506.64846 18.146 0.033
4508.67534 18.170 0.032
4509.73943 18.136 0.029
4512.70834 18.055 0.030
4518.64854 18.032 0.037
4521.68906 18.180 0.036
4523.66809 18.078 0.030
4525.63271 18.060 0.028
4531.61641 18.037 0.028
4534.54528 18.106 0.032
4537.66102 18.115 0.028
4539.58026 18.042 0.030
4542.49767 18.145 0.045
4545.59496 17.969 0.029
4547.56302 18.109 0.036
4552.53757 17.988 0.036
4559.58038 18.042 0.032
4568.54854 18.104 0.032
4575.52543 18.100 0.034
4589.48768 18.233 0.048
4616.45952 18.140 0.052
4685.87831 18.188 0.036
4699.84144 18.141 0.036
4708.90083 18.027 0.028
4720.83914 18.101 0.026
4725.77969 18.168 0.036
4728.89084 18.073 0.029
4734.85377 18.071 0.028
4748.89240 18.097 0.042
4753.80094 18.140 0.048
4757.81970 18.049 0.032
4760.82126 18.177 0.026
4765.85457 18.079 0.034
4769.75065 18.019 0.030
4772.78276 18.103 0.029
4775.80038 18.067 0.033
