2452839.77552,14.077,0.005
2452841.79666,14.570,0.005
2452843.72394,14.079,0.005
2452845.71360,14.565,0.005
2452850.60965,14.131,0.005
2452852.62098,14.357,0.005
2452854.61447,14.080,0.005
2452857.52473,14.575,0.005
2452858.73701,14.042,0.005
2452862.64805,14.051,0.005
2452865.62820,14.520,0.005
2452868.62447,14.484,0.005
2452871.70514,14.260,0.005
2452876.70616,14.562,0.005
2452879.67149,14.320,0.005
2452884.70266,14.572,0.005
2452893.57912,14.047,0.005
2452894.68868,14.188,0.005
2452900.52069,14.548,0.005
2452902.50765,14.199,0.005
2452902.56893,14.207,0.005
2452911.48851,14.550,0.005
2452911.57467,14.547,0.005
2452915.50114,14.559,0.005
2452916.53807,14.153,0.005
2452918.51439,14.332,0.005
2452918.61736,14.365,0.005
2452920.53590,14.109,0.005
2452923.53261,14.563,0.005
2452925.51987,14.129,0.005
2452928.53355,14.034,0.005
2452931.57537,14.553,0.005
2452941.53293,14.238,0.005
2452943.51756,14.298,0.005
2452945.52105,14.270,0.005
2452946.53105,14.564,0.005
2452947.50418,14.210,0.005
2452949.52444,14.308,0.005
2452952.51303,14.101,0.005
2453052.88528,14.031,0.005
2453059.87127,14.466,0.005
2453064.88260,14.067,0.005
2453068.83566,14.082,0.005
2453071.88823,14.146,0.005
2453073.89738,14.342,0.005
2453077.78752,14.345,0.005
2453080.83666,14.130,0.005
2453083.78214,14.065,0.005
2453085.89478,14.439,0.005
2453087.82941,14.032,0.005
2453089.84616,14.464,0.005
2453091.84716,14.048,0.005
2453097.82977,14.527,0.005
2453099.85579,14.081,0.005
2453101.82508,14.565,0.005
2453102.85744,14.192,0.005
2453104.77304,14.291,0.005
2453106.91961,14.104,0.005
2453108.80978,14.326,0.005
2453109.92371,14.572,0.005
2453110.89960,14.073,0.005
2453112.85658,14.391,0.005
2453114.85159,14.050,0.005
2453116.83917,14.423,0.005
2453122.84571,14.042,0.005
2453125.91211,14.437,0.005
2453126.80864,14.062,0.005
2453127.89468,14.256,0.005
2453128.88396,14.526,0.005
2453130.76155,14.051,0.005
2453131.62683,14.207,0.005
2453134.89694,14.088,0.005
2453135.78184,14.264,0.005
2453137.83266,14.192,0.005
2453138.71898,14.067,0.005
2453140.69072,14.561,0.005
2453140.92453,14.591,0.005
2453141.75583,14.189,0.005
2453142.83011,14.113,0.005
2453144.84808,14.552,0.005
2453146.91449,14.142,0.005
2453147.93011,14.413,0.005
2453151.82208,14.424,0.005
2453152.82177,14.558,0.005
2453153.82032,14.057,0.005
2453154.91417,14.201,0.005
2453157.89424,14.052,0.005
2453158.70679,14.174,0.005
2453162.85806,14.232,0.005
2453163.82039,14.500,0.005
2453164.80613,14.383,0.005
2453164.91362,14.268,0.005
2453165.65940,14.030,0.005
2453167.66895,14.524,0.005
2453168.81925,14.242,0.005
2453169.84520,14.074,0.005
2453170.87472,14.306,0.005
2453171.72096,14.552,0.005
2453173.80646,14.077,0.005
2453174.77372,14.297,0.005
2453175.85466,14.558,0.005
2453178.73862,14.325,0.005
2453179.57316,14.563,0.005
2453179.87501,14.575,0.005
2453180.79155,14.081,0.005
2453182.85180,14.424,0.005
2453183.80760,14.583,0.005
2453184.80213,14.049,0.005
2453185.62111,14.117,0.005
2453193.61639,14.163,0.005
2453194.51607,14.420,0.005
2453194.80682,14.506,0.005
2453195.73994,14.488,0.005
2453196.59282,14.051,0.005
2453196.83560,14.065,0.005
2453197.78129,14.231,0.005
2453199.77783,14.349,0.005
2453201.82500,14.263,0.005
2453202.77239,14.535,0.005
2453203.60153,14.411,0.005
2453204.74958,14.081,0.005
2453205.67988,14.256,0.005
2453206.78635,14.552,0.005
2453210.56345,14.530,0.005
2453211.74340,14.139,0.005
2453217.71929,14.384,0.005
2453218.73029,14.571,0.005
2453223.71933,14.046,0.005
2453224.76382,14.189,0.005
2453226.70093,14.555,0.005
2453228.68484,14.195,0.005
2453229.71559,14.483,0.005
2453230.73148,14.482,0.005
2453231.65872,14.066,0.005
2453238.68330,14.254,0.005
2453240.53246,14.232,0.005
2453241.71615,14.577,0.005
2453245.64511,14.558,0.005
2453247.50641,14.077,0.005
2453249.61883,14.576,0.005
2453251.52181,14.102,0.005
2453254.58523,14.114,0.005
2453254.60337,14.102,0.005
2453257.54135,14.560,0.005
2453260.58683,14.434,0.005
2453265.53978,14.533,0.005
2453267.59805,14.210,0.005
2453273.49303,14.435,0.005
2453277.51639,14.249,0.005
2453280.51728,14.559,0.005
2453282.58800,14.105,0.005
2453289.52213,14.094,0.005
2453294.51743,14.140,0.005
2453296.51654,14.576,0.005
2453302.51368,14.205,0.005
2453418.85647,14.178,0.005
2453423.88449,14.505,0.005
2453427.83821,14.526,0.005
2453430.82363,14.241,0.005
2453436.87024,14.168,0.005
2453443.84135,14.569,0.005
2453445.86984,14.133,0.005
2453447.91417,14.557,0.005
2453450.79379,14.422,0.005
2453453.83722,14.184,0.005
2453455.90273,14.453,0.005
2453458.87243,14.506,0.005
2453459.88767,14.349,0.005
2453468.87111,14.106,0.005
2453469.87383,14.329,0.005
2453472.85873,14.124,0.005
2453474.79238,14.571,0.005
2453476.76889,14.124,0.005
2453478.86428,14.562,0.005
2453480.87992,14.168,0.005
2453483.81316,14.060,0.005
2453496.90816,14.287,0.005
2453497.89513,14.550,0.005
2453500.90419,14.322,0.005
2453502.88603,14.150,0.005
2453503.86558,14.111,0.005
2453506.92865,14.081,0.005
2453508.90602,14.384,0.005
2453509.88882,14.574,0.005
2453511.91239,14.160,0.005
2453512.89895,14.419,0.005
2453520.66452,14.412,0.005
2453521.79522,14.544,0.005
2453522.86285,14.042,0.005
2453524.85412,14.507,0.005
2453527.63741,14.194,0.005
2453528.88175,14.546,0.005
2453529.92056,14.241,0.005
2453530.86006,14.078,0.005
2453530.89144,14.078,0.005
2453538.84960,14.099,0.005
2453541.88376,14.080,0.005
2453544.88117,14.580,0.005
2453547.84861,14.427,0.005
2453550.82541,14.147,0.005
2453551.83741,14.446,0.005
2453552.83279,14.549,0.005
2453553.84921,14.037,0.005
2453554.86177,14.201,0.005
2453556.84383,14.491,0.005
2453558.62075,14.172,0.005
2453559.62914,14.452,0.005
2453560.70553,14.491,0.005
2453561.61274,14.042,0.005
2453562.66012,14.219,0.005
2453563.72478,14.523,0.005
2453569.65276,14.088,0.005
2453573.78319,14.109,0.005
2453574.75539,14.346,0.005
2453575.69734,14.566,0.005
2453576.76398,14.127,0.005
2453578.73843,14.371,0.005
2453579.68698,14.579,0.005
2453580.72663,14.092,0.005
2453581.73649,14.151,0.005
2453582.68542,14.386,0.005
2453583.70361,14.581,0.005
2453584.70749,14.044,0.005
2453585.70614,14.159,0.005
2453586.76021,14.452,0.005
2453589.74962,14.184,0.005
2453590.74584,14.484,0.005
2453591.72745,14.507,0.005
2453592.69868,14.055,0.005
2453602.72243,14.551,0.005
2453603.71741,14.225,0.005
2453607.70138,14.189,0.005
2453608.69401,14.091,0.005
2453615.65173,14.103,0.005
2453617.61334,14.371,0.005
2453619.61046,14.078,0.005
2453621.65213,14.415,0.005
2453629.53639,14.456,0.005
2453631.56527,14.064,0.005
2453633.59022,14.506,0.005
2453640.52361,14.274,0.005
2453644.59942,14.314,0.005
2453649.57542,14.566,0.005
2453652.54937,14.355,0.005
2453656.54217,14.396,0.005
2453660.54635,14.425,0.005
2453665.52914,14.515,0.005
2453670.51476,14.058,0.005
2453778.83898,14.074,0.005
2453783.87785,14.154,0.005
2453785.88885,14.536,0.005
2453788.89285,14.490,0.005
2453792.88301,14.528,0.005
2453794.88217,14.064,0.005
2453796.87393,14.555,0.005
2453797.87358,14.261,0.005
2453800.85466,14.581,0.005
2453802.80158,14.091,0.005
2453803.83417,14.303,0.005
2453804.88134,14.567,0.005
2453806.89384,14.116,0.005
2453808.87882,14.571,0.005
2453810.79480,14.115,0.005
2453812.78097,14.561,0.005
2453814.77188,14.128,0.005
2453818.83681,14.169,0.005
2453819.89625,14.470,0.005
2453820.88848,14.513,0.005
2453821.89985,14.053,0.005
2453822.91170,14.210,0.005
2453824.90671,14.436,0.005
2453825.89881,14.048,0.005
2453827.89794,14.521,0.005
2453828.91008,14.294,0.005
2453829.90596,14.068,0.005
2453830.87240,14.263,0.005
2453832.90018,14.202,0.005
2453833.88858,14.086,0.005
2453834.81375,14.283,0.005
2453835.86617,14.547,0.005
2453836.87564,14.180,0.005
2453837.85442,14.093,0.005
2453838.85856,14.328,0.005
2453839.87761,14.572,0.005
2453840.86161,14.106,0.005
2453841.84491,14.107,0.005
2453842.75882,14.332,0.005
2453842.91983,14.372,0.005
2453845.84883,14.138,0.005
2453846.71510,14.358,0.005
2453846.80557,14.387,0.005
2453846.85327,14.396,0.005
2453846.87629,14.407,0.005
2453847.75226,14.592,0.005
2453847.82054,14.579,0.005
2453847.89514,14.575,0.005
2453848.72298,14.088,0.005
2453848.86886,14.060,0.005
2453849.79450,14.144,0.005
2453849.89807,14.173,0.005
2453850.77485,14.403,0.005
2453850.81814,14.417,0.005
2453851.82444,14.563,0.005
2453852.81654,14.041,0.005
2453853.80577,14.171,0.005
2453856.79449,14.048,0.005
2453858.85849,14.502,0.005
2453859.90354,14.393,0.005
2453860.84985,14.063,0.005
2453861.86512,14.244,0.005
2453862.80831,14.516,0.005
2453863.78655,14.365,0.005
2453864.80999,14.067,0.005
2453865.77276,14.243,0.005
2453866.73792,14.536,0.005
2453867.74527,14.279,0.005
2453868.74068,14.070,0.005
2453869.72240,14.273,0.005
2453873.72588,14.301,0.005
2453874.77265,14.562,0.005
2453875.75451,14.124,0.005
2453877.71423,14.334,0.005
2453880.78102,14.130,0.005
2453881.78959,14.396,0.005
2453882.72454,14.580,0.005
2453883.77631,14.056,0.005
2453886.73703,14.569,0.005
2453887.71964,14.050,0.005
2453889.88139,14.497,0.005
2453891.56362,14.039,0.005
2453891.61303,14.052,0.005
2453891.63945,14.048,0.005
2453891.69591,14.039,0.005
2453891.76121,14.046,0.005
2453891.79042,14.051,0.005
2453891.84331,14.051,0.005
2453891.87263,14.053,0.005
2453891.89888,14.053,0.005
2453891.92840,14.060,0.005
2453892.55994,14.154,0.005
2453892.60171,14.168,0.005
2453892.65472,14.176,0.005
2453892.70783,14.193,0.005
2453892.74826,14.201,0.005
2453892.77152,14.210,0.005
2453892.78801,14.215,0.005
2453892.79952,14.222,0.005
2453892.81086,14.222,0.005
2453892.81945,14.223,0.005
2453892.82926,14.215,0.005
2453892.83880,14.224,0.005
2453892.84727,14.229,0.005
2453892.85576,14.219,0.005
2453892.86425,14.236,0.005
2453892.87280,14.232,0.005
2453892.87877,14.242,0.005
2453892.88172,14.237,0.005
2453892.88890,14.247,0.005
2453892.89802,14.237,0.005
2453892.90654,14.238,0.005
2453892.91499,14.244,0.005
2453892.92344,14.250,0.005
2453892.93584,14.259,0.005
2453892.94431,14.253,0.005
2453892.95031,14.262,0.005
2453893.56991,14.448,0.005
2453893.58569,14.446,0.005
2453893.59690,14.455,0.005
2453893.61014,14.458,0.005
2453893.62494,14.464,0.005
2453893.63634,14.475,0.005
2453893.64795,14.474,0.005
2453893.65940,14.476,0.005
2453893.67057,14.476,0.005
2453893.68608,14.487,0.005
2453893.70033,14.492,0.005
2453893.71440,14.502,0.005
2453893.73205,14.514,0.005
2453893.74617,14.508,0.005
2453893.75753,14.522,0.005
2453893.76808,14.519,0.005
2453893.77947,14.516,0.005
2453893.78808,14.519,0.005
2453893.79661,14.518,0.005
2453893.80245,14.525,0.005
2453893.80847,14.518,0.005
2453893.81415,14.526,0.005
2453893.82352,14.526,0.005
2453893.83208,14.530,0.005
2453893.84058,14.526,0.005
2453893.85486,14.534,0.005
2453893.86397,14.535,0.005
2453893.87241,14.531,0.005
2453893.88944,14.533,0.005
2453893.89846,14.534,0.005
2453893.90467,14.551,0.005
2453893.91353,14.555,0.005
2453893.92196,14.555,0.005
2453893.93125,14.551,0.005
2453894.62941,14.524,0.005
2453894.71865,14.477,0.005
2453894.75976,14.442,0.005
2453894.79842,14.407,0.005
2453894.81652,14.381,0.005
2453894.84943,14.332,0.005
2453894.88216,14.299,0.005
2453896.56699,14.194,0.005
2453896.76695,14.240,0.005
2453896.81567,14.264,0.005
2453900.66370,14.243,0.005
2453901.66924,14.548,0.005
2453902.68675,14.250,0.005
2453903.82755,14.087,0.005
2453904.66661,14.274,0.005
2453905.67729,14.559,0.005
2453906.65513,14.204,0.005
2453907.72116,14.093,0.005
2453908.66105,14.308,0.005
2453909.65918,14.568,0.005
2453912.66327,14.334,0.005
2453913.66345,14.577,0.005
2453914.71120,14.069,0.005
2453915.66035,14.108,0.005
2453916.74209,14.394,0.005
2453917.75925,14.559,0.005
2453918.75957,14.048,0.005
2453919.68974,14.149,0.005
2453920.64343,14.412,0.005
2453921.65189,14.558,0.005
2453930.71353,14.059,0.005
2453931.62970,14.216,0.005
2453932.59358,14.487,0.005
2453933.64044,14.396,0.005
2453934.60747,14.065,0.005
2453934.81265,14.085,0.005
2453935.58848,14.250,0.005
2453936.57355,14.525,0.005
2453937.65232,14.232,0.005
2453938.61780,14.080,0.005
2453940.75860,14.572,0.005
2453944.71363,14.578,0.005
2453945.64988,14.120,0.005
2453946.64570,14.115,0.005
2453950.66124,14.138,0.005
2453951.67204,14.417,0.005
2453957.72126,14.040,0.005
2453959.63284,14.453,0.005
2453960.62396,14.532,0.005
2453963.62937,14.489,0.005
2453964.66552,14.425,0.005
2453965.64038,14.048,0.005
2453966.63486,14.235,0.005
2453967.65827,14.534,0.005
2453968.61778,14.362,0.005
2453969.62825,14.073,0.005
2453970.63501,14.265,0.005
2453971.66636,14.550,0.005
2453973.69459,14.100,0.005
2453974.63214,14.299,0.005
2453975.62468,14.554,0.005
2453976.61864,14.172,0.005
2453979.65381,14.575,0.005
2453982.68651,14.395,0.005
2453986.66715,14.402,0.005
2453987.61592,14.545,0.005
2453988.64806,14.055,0.005
2453989.56620,14.139,0.005
2453991.56760,14.560,0.005
2453995.51543,14.543,0.005
2454001.58578,14.220,0.005
2454002.62140,14.515,0.005
2454003.57586,14.348,0.005
2454011.55918,14.177,0.005
2454015.58814,14.104,0.005
2454017.56182,14.355,0.005
2454019.56318,14.077,0.005
2454021.58609,14.399,0.005
2454025.50433,14.401,0.005
2454027.51210,14.037,0.005
2454029.55363,14.471,0.005
2454151.89462,14.044,0.005
2454155.85862,14.042,0.005
2454158.82038,14.436,0.005
2454160.87996,14.253,0.005
2454162.87113,14.260,0.005
2454165.85556,14.556,0.005
2454167.84848,14.079,0.005
2454169.85083,14.574,0.005
2454174.86490,14.081,0.005
2454176.84219,14.374,0.005
2454177.89909,14.569,0.005
2454179.79339,14.131,0.005
2454180.84536,14.422,0.005
2454182.77029,14.044,0.005
2454183.80723,14.165,0.005
2454185.78299,14.551,0.005
2454190.88106,14.048,0.005
2454192.88525,14.535,0.005
2454193.89627,14.290,0.005
2454196.87591,14.571,0.005
2454202.88754,14.097,0.005
2454203.87569,14.334,0.005
2454204.88251,14.573,0.005
2454205.87133,14.103,0.005
2454207.89526,14.362,0.005
2454208.90473,14.568,0.005
2454213.87617,14.040,0.005
2454215.91036,14.450,0.005
2454216.83484,14.550,0.005
2454217.85713,14.044,0.005
2454218.90147,14.188,0.005
2454220.88284,14.495,0.005
2454222.84532,14.200,0.005
2454228.84926,14.294,0.005
2454229.81471,14.038,0.005
2454230.79584,14.236,0.005
2454231.83814,14.543,0.005
2454232.85909,14.226,0.005
2454234.79379,14.284,0.005
2454234.83126,14.290,0.005
2454235.81766,14.551,0.005
2454237.63453,14.057,0.005
2454238.82223,14.333,0.005
2454240.61593,14.212,0.005
2454243.86855,14.565,0.005
2454244.87526,14.043,0.005
2454245.90971,14.149,0.005
2454246.92260,14.427,0.005
2454247.57968,14.566,0.005
2454250.90891,14.471,0.005
2454256.80725,14.048,0.005
2454257.69115,14.177,0.005
2454258.79426,14.510,0.005
2454268.57531,14.060,0.005
2454269.71511,14.283,0.005
2454272.63695,14.070,0.005
2454273.68439,14.300,0.005
2454274.66824,14.552,0.005
2454275.72502,14.131,0.005
2454277.56591,14.316,0.005
2454278.69899,14.588,0.005
2454283.64600,14.057,0.005
2454284.62746,14.143,0.005
2454285.63443,14.414,0.005
2454286.72817,14.563,0.005
2454289.67790,14.457,0.005
2454290.75709,14.504,0.005
2454291.75529,14.044,0.005
2454292.61284,14.176,0.005
2454293.64058,14.458,0.005
2454294.68184,14.485,0.005
2454295.64185,14.048,0.005
2454296.62102,14.209,0.005
2454297.55254,14.479,0.005
2454298.78340,14.249,0.005
2454299.75421,14.063,0.005
2454300.68421,14.253,0.005
2454301.55350,14.512,0.005
2454302.78742,14.194,0.005
2454306.54448,14.249,0.005
2454307.56495,14.080,0.005
2454311.58698,14.085,0.005
2454312.65423,14.346,0.005
2454317.64131,14.583,0.005
2454319.65029,14.146,0.005
2454326.65949,14.028,0.005
2454327.69448,14.203,0.005
2454328.62925,14.486,0.005
2454329.62066,14.485,0.005
2454330.63389,14.047,0.005
2454331.62930,14.214,0.005
2454332.68398,14.517,0.005
2454333.63312,14.366,0.005
2454334.64657,14.061,0.005
2454338.66618,14.072,0.005
2454339.63617,14.279,0.005
2454340.69934,14.563,0.005
2454341.67691,14.169,0.005
2454342.67723,14.087,0.005
2454343.64705,14.319,0.005
2454345.64690,14.119,0.005
2454346.65206,14.106,0.005
2454347.66621,14.350,0.005
2454348.65230,14.580,0.005
2454349.64122,14.065,0.005
2454350.66581,14.139,0.005
2454351.63668,14.394,0.005
2454354.64540,14.146,0.005
2454357.58348,14.044,0.005
2454359.55225,14.439,0.005
2454365.59842,14.050,0.005
2454368.60145,14.307,0.005
2454370.55708,14.253,0.005
2454372.58990,14.220,0.005
2454377.55063,14.089,0.005
2454381.59301,14.114,0.005
2454515.89415,14.509,0.005
2454520.87316,14.044,0.005
2454523.85670,14.377,0.005
2454525.85142,14.245,0.005
2454532.87629,14.071,0.005
2454534.90067,14.560,0.005
2454536.91052,14.107,0.005
2454537.79173,14.336,0.005
2454538.90513,14.562,0.005
2454539.79651,14.098,0.005
2454541.82839,14.381,0.005
2454543.81809,14.060,0.005
2454544.81498,14.143,0.005
2454545.83249,14.409,0.005
2454547.80632,14.047,0.005
2454550.80535,14.516,0.005
2454552.79539,14.203,0.005
2454556.88713,14.248,0.005
2454557.91279,14.531,0.005
2454558.87930,14.277,0.005
2454559.87723,14.077,0.005
2454560.87740,14.282,0.005
2454561.86646,14.546,0.005
2454564.87058,14.313,0.005
2454565.86027,14.560,0.005
2454566.86148,14.136,0.005
2454567.86705,14.098,0.005
2454568.89900,14.348,0.005
2454569.88223,14.555,0.005
2454570.89077,14.085,0.005
2454571.85247,14.123,0.005
2454572.89085,14.389,0.005
2454573.86609,14.575,0.005
2454574.87463,14.059,0.005
2454575.88264,14.145,0.005
2454583.77483,14.165,0.005
2454585.83584,14.484,0.005
2454586.85864,14.049,0.005
2454587.87053,14.228,0.005
2454588.76070,14.483,0.005
2454589.73009,14.492,0.005
2454590.80974,14.061,0.005
2454591.72256,14.219,0.005
2454592.79611,14.528,0.005
2454593.78156,14.320,0.005
2454594.80991,14.052,0.005
2454595.80073,14.268,0.005
2454596.75640,14.526,0.005
2454597.81820,14.202,0.005
2454598.78774,14.076,0.005
2454599.76696,14.292,0.005
2454600.78934,14.556,0.005
2454601.77792,14.164,0.005
2454602.78159,14.083,0.005
2454606.83528,14.110,0.005
2454611.75902,14.401,0.005
2454616.75119,14.559,0.005
2454616.93346,14.471,0.005
2454617.93551,14.039,0.005
2454618.65557,14.139,0.005
2454622.73428,14.196,0.005
2454623.80734,14.520,0.005
2454624.74608,14.452,0.005
2454625.72906,14.054,0.005
2454626.79113,14.261,0.005
2454627.70838,14.519,0.005
2454628.69722,14.360,0.005
2454629.76675,14.058,0.005
2454630.70592,14.246,0.005
2454631.72119,14.525,0.005
2454632.75564,14.217,0.005
2454633.89110,14.093,0.005
2454639.84375,14.562,0.005
2454640.84821,14.059,0.005
2454641.88578,14.152,0.005
2454642.53163,14.317,0.005
2454643.68802,14.554,0.005
2454644.77814,14.058,0.005
2454645.69045,14.131,0.005
2454646.65772,14.376,0.005
2454647.67912,14.558,0.005
2454649.66422,14.148,0.005
2454650.70224,14.430,0.005
2454652.63544,14.037,0.005
2454653.63041,14.167,0.005
2454654.66744,14.468,0.005
2454655.63866,14.545,0.005
2454656.63478,14.042,0.005
2454658.79201,14.534,0.005
2454661.62443,14.222,0.005
2454666.49566,14.514,0.005
2454670.72713,14.566,0.005
2454671.68075,14.150,0.005
2454672.64049,14.092,0.005
2454674.66842,14.578,0.005
2454675.79331,14.050,0.005
2454677.71262,14.398,0.005
2454679.67646,14.056,0.005
2454681.69650,14.435,0.005
2454682.69417,14.581,0.005
2454683.65020,14.050,0.005
2454684.66895,14.172,0.005
2454684.76213,14.190,0.005
2454685.69478,14.459,0.005
2454686.76734,14.507,0.005
2454687.68306,14.047,0.005
2454688.62890,14.191,0.005
2454694.71302,14.325,0.005
2454697.63780,14.550,0.005
2454698.65588,14.253,0.005
2454700.65113,14.287,0.005
2454701.63445,14.572,0.005
2454702.64888,14.197,0.005
2454708.67055,14.366,0.005
2454715.63159,14.139,0.005
2454720.63727,14.454,0.005
2454721.63747,14.537,0.005
2454722.63531,14.033,0.005
2454725.60818,14.498,0.005
2454726.63643,14.058,0.005
2454733.59746,14.262,0.005
2454739.49025,14.289,0.005
2454750.53956,14.128,0.005
2454756.57260,14.544,0.005
2454763.52275,14.498,0.005
2454876.89046,14.533,0.005
2454883.87669,14.496,0.005
2454886.84343,14.241,0.005
2454890.81594,14.268,0.005
2454892.89878,14.188,0.005
2454894.86690,14.317,0.005
2454898.85111,14.336,0.005
2454900.84568,14.095,0.005
2454901.89728,14.127,0.005
2454902.82292,14.355,0.005
2454903.88557,14.557,0.005
2454904.85105,14.058,0.005
2454906.90410,14.430,0.005
2454911.88629,14.519,0.005
2454913.89968,14.186,0.005
2454924.89491,14.089,0.005
2454926.74570,14.535,0.005
2454928.80163,14.085,0.005
2454930.73708,14.557,0.005
2454931.87923,14.133,0.005
2454932.78711,14.089,0.005
2454933.73133,14.320,0.005
2454934.83292,14.558,0.005
2454938.84144,14.550,0.005
2454940.78616,14.152,0.005
2454941.83801,14.411,0.005
2454942.86341,14.525,0.005
2454943.72061,14.062,0.005
2454944.78550,14.161,0.005
2454949.79994,14.476,0.005
2454950.70868,14.525,0.005
2454951.82490,14.041,0.005
2454953.72950,14.491,0.005
2454954.84702,14.342,0.005
2454955.84517,14.070,0.005
