3017.65952 17.418 0.010
3314.79464 17.846 0.014
3331.70222 17.888 0.015
3353.72678 17.637 0.011
3358.76226 17.602 0.010
3366.72157 17.525 0.014
3375.69174 17.483 0.009
3380.62704 17.495 0.010
3386.69863 17.500 0.009
3396.74749 17.542 0.019
3715.66750 17.677 0.014
3721.68664 17.613 0.012
3727.66926 17.600 0.009
3736.70804 17.534 0.009
3745.62965 17.539 0.011
3752.63706 17.553 0.011
3759.64304 17.525 0.009
3765.62468 17.477 0.009
3770.67146 17.523 0.008
4065.67913 18.083 0.011
4073.73853 18.018 0.022
4092.70748 17.432 0.009
4111.73053 17.217 0.009
4126.66906 17.382 0.010
4131.57808 17.399 0.011
4392.81316 17.321 0.009
4402.74579 17.265 0.012
4420.75721 17.269 0.009
4421.80849 17.280 0.009
4441.73406 17.479 0.010
4442.85365 17.479 0.011
4456.70784 17.594 0.015
4474.76592 17.770 0.011
4478.74598 17.761 0.011
4484.71734 17.826 0.015
4543.56744 17.565 0.016
4545.53422 17.663 0.018
4546.50521 17.658 0.022
4547.51760 17.632 0.019
4548.55600 17.658 0.022
4565.55840 17.585 0.010
4572.55804 17.648 0.019
4722.83213 17.917 0.014
4774.77304 17.337 0.009
4780.75964 17.334 0.011
4793.78019 17.375 0.009
4892.63703 17.411 0.009
