2165.90781 20.908 0.453
2166.82639 20.938 0.286
2172.87516 20.216 0.149
2189.83242 20.263 0.207
2191.86676 20.753 0.207
2200.86778 20.730 0.322
2212.78174 20.331 0.168
2217.76665 20.199 0.182
2223.78693 20.401 0.172
2226.76177 20.341 0.189
2228.80529 20.445 0.194
2230.71841 20.152 0.169
2232.73892 20.507 0.181
2234.73269 20.940 0.280
2238.68353 20.267 0.172
2240.81245 20.527 0.208
2242.81825 20.790 0.374
2244.86487 20.917 0.668
2249.75148 20.817 0.249
2251.78397 20.526 0.177
2253.74440 20.702 0.199
2255.85416 20.399 0.208
2258.66107 20.330 0.141
2261.64668 20.298 0.167
2265.74871 19.956 0.121
2271.66182 20.363 0.181
2273.65753 20.257 0.175
2275.76778 20.557 0.240
2277.76255 20.419 0.173
2279.76765 21.075 0.309
2281.78152 20.410 0.144
2283.78464 20.735 0.175
2289.71377 20.254 0.138
2291.72123 20.419 0.235
2293.69334 21.801 0.720
2295.72011 20.351 0.138
2297.71097 20.045 0.148
2299.73336 20.309 0.146
2302.58061 20.789 0.279
2304.71665 20.222 0.216
2317.63015 20.239 0.128
2323.53133 20.612 0.257
2326.54894 20.431 0.182
2338.51662 20.424 0.241
2344.50940 20.429 0.195
2354.51119 20.162 0.263
2368.49521 20.488 0.327
2401.49721 20.793 0.329
2520.90608 20.375 0.196
2521.88540 20.579 0.198
2537.83878 20.178 0.252
2539.81387 20.981 0.409
2542.80625 20.535 0.193
2545.78791 20.598 0.275
2551.85236 20.574 0.181
2555.87643 20.405 0.176
2559.78533 20.352 0.193
2563.83554 20.542 0.219
2573.76449 20.220 0.221
2577.82538 20.691 0.259
2580.85482 20.386 0.144
2589.76163 20.635 0.206
2599.82219 20.703 0.229
2609.63466 20.448 0.264
2620.75892 20.359 0.141
2623.70321 20.399 0.184
2627.59943 20.271 0.234
2629.62433 20.670 0.286
2631.67359 20.081 0.198
2634.66847 20.502 0.145
2637.69448 20.613 0.227
2639.80927 20.518 0.154
2641.63191 20.582 0.189
2643.64295 20.684 0.181
2645.63567 20.744 0.209
2646.66309 20.646 0.215
2650.71939 20.192 0.185
2652.70958 20.353 0.193
2654.81413 20.862 0.281
2657.72867 20.744 0.288
2659.69765 20.832 0.255
2661.79735 20.662 0.244
2665.76732 20.533 0.189
2667.78748 20.251 0.175
2673.67649 20.713 0.241
2675.70341 20.257 0.130
2677.73807 20.681 0.309
2679.72879 20.633 0.208
2681.76064 20.143 0.160
2686.55395 20.493 0.356
2690.63220 20.003 0.185
2695.56280 20.586 0.201
2700.51384 20.231 0.205
2705.58573 20.508 0.178
2712.54819 20.690 0.298
2734.49789 20.602 0.310
2869.87918 20.490 0.257
2884.84123 20.714 0.236
2890.80902 20.612 0.309
2895.84472 20.534 0.201
2900.80037 20.476 0.180
2906.83134 20.562 0.182
2910.86481 20.487 0.151
2915.86098 20.735 0.178
2921.86328 20.431 0.192
2925.82451 20.317 0.149
2925.83937 20.337 0.156
2929.84371 20.326 0.171
2933.79033 20.409 0.132
2939.79887 20.559 0.227
2942.77429 20.540 0.170
2946.79472 20.540 0.247
2948.83981 20.365 0.152
2952.77909 20.727 0.263
2955.83613 20.062 0.209
2957.76367 20.267 0.175
2961.74702 20.361 0.164
2963.80525 20.122 0.167
2966.74466 20.613 0.148
2970.67121 20.390 0.136
2974.67339 20.246 0.136
2975.79852 20.498 0.188
2979.83502 20.530 0.185
2981.84224 19.900 0.234
2983.74302 20.320 0.177
2986.72549 20.184 0.149
2988.69238 20.566 0.188
2990.71702 20.465 0.172
2992.71385 20.408 0.167
2994.80461 20.501 0.159
2996.68012 20.308 0.126
2998.66339 20.662 0.227
3000.68021 20.468 0.180
3002.66742 20.507 0.174
3004.66716 20.366 0.147
3006.61286 20.398 0.133
3010.68743 20.308 0.209
3012.78287 20.271 0.270
3016.70158 20.580 0.216
3018.69144 20.349 0.168
3020.76678 20.382 0.207
3022.79321 20.505 0.187
3024.74182 20.359 0.144
3026.71087 20.341 0.128
3028.74660 20.404 0.115
3030.75165 20.273 0.140
3033.67357 20.534 0.128
3035.67974 20.221 0.151
3038.66340 20.161 0.187
3041.56054 20.158 0.184
3043.59035 20.277 0.223
3045.62939 20.741 0.246
3047.58354 20.431 0.215
3049.58925 20.422 0.151
3050.55988 20.609 0.165
3052.55417 20.719 0.231
3054.55584 20.790 0.221
3056.55498 20.452 0.162
3058.54801 20.290 0.153
3060.56911 20.816 0.230
3069.58937 20.146 0.147
3072.63747 20.245 0.222
3075.59205 20.224 0.149
3078.51332 20.704 0.254
3081.66682 20.530 0.198
3084.57902 20.655 0.173
3087.53997 20.559 0.227
3089.64263 20.527 0.206
3092.58141 19.883 0.176
3098.58437 20.568 0.225
3101.54468 20.841 0.362
3104.51611 20.214 0.171
3110.52445 21.335 0.642
3113.50809 20.570 0.276
3125.50554 20.553 0.317
3135.47146 20.709 0.353
3229.88560 20.750 0.215
3239.89950 20.694 0.243
3247.87041 20.410 0.169
3256.84185 20.286 0.168
3268.83925 20.623 0.170
3273.79813 20.044 0.146
3276.88361 20.586 0.240
3281.79381 20.591 0.163
3283.89362 20.475 0.215
3289.80751 20.417 0.163
3294.80545 20.445 0.155
3296.81088 20.079 0.104
3298.84145 20.292 0.145
3301.66172 20.305 0.208
3303.81319 20.190 0.240
3306.80560 20.248 0.154
3308.82238 20.648 0.254
3310.85472 20.511 0.184
3314.82224 20.650 0.240
3321.70103 20.535 0.154
3325.75893 21.922 0.593
3329.79415 20.481 0.116
3334.69029 20.407 0.239
3338.74633 20.285 0.145
3349.71848 21.021 0.285
3352.63300 20.359 0.153
3355.65486 20.177 0.182
3359.71385 20.413 0.146
3363.69176 20.517 0.201
3369.75391 21.172 0.385
3372.66379 20.273 0.131
3377.69794 20.146 0.126
3381.80849 20.065 0.118
3386.78058 20.591 0.136
3391.57135 20.599 0.266
3395.62611 20.303 0.178
3398.68288 20.837 0.256
3400.66926 20.204 0.222
3403.65804 20.459 0.209
3406.59199 20.537 0.160
3410.60973 20.504 0.141
3415.56531 20.753 0.238
3421.56977 20.353 0.150
3428.56876 20.588 0.291
3436.56307 20.495 0.165
3443.50579 20.277 0.193
3452.52561 20.460 0.149
3574.91622 20.064 0.152
3585.93905 20.412 0.219
3588.90656 20.347 0.196
3590.90844 21.068 0.251
3614.89775 20.410 0.181
3629.79311 20.605 0.232
3634.75123 20.004 0.145
3640.74760 20.546 0.161
3644.88989 20.341 0.162
3650.79968 20.455 0.139
3653.82757 20.263 0.157
3656.88353 20.678 0.243
3661.78993 20.513 0.225
3666.78711 20.586 0.209
3671.78550 20.399 0.150
3675.79992 20.623 0.177
3683.82308 20.225 0.121
3687.68492 20.367 0.177
3689.78851 20.292 0.137
